1324448	99586.34	99730.91	1	7	-144.57
1325089	99586.33	99731.55	1	7	-145.22
1325729	99586.28	99730.88	1	7	-144.6
1326370	99587.19	99731.41	0.99	7	-144.22
1327011	99586.81	99731.91	1	7	-145.1
1327651	99586.16	99731.41	1	7	-145.25
1328292	99586.73	99730.38	1	7	-143.65
1328933	99586.05	99731	1	7	-144.95
1329574	99586.02	99730.38	0.99	7	-144.36
1330214	99586.27	99730.61	1.01	7	-144.34
1330855	99585.96	99731.38	1	7	-145.42
1331496	99586.59	99731.67	1	7	-145.08
1332137	99586.73	99731.68	1	7	-144.95
1332777	99587.52	99731.69	1	7	-144.17
1333418	99587.48	99730.61	1	7	-143.13
1334059	99588.31	99731	1.01	7	-142.69
1334700	99587.23	99731.3	0.99	7	-144.07
1335340	99586.92	99731.13	0.99	7	-144.21
1335981	99587.8	99730.56	1	7	-142.76
1336622	99587.16	99730.55	1	7	-143.39
1337263	99587.33	99730.68	1	7	-143.35
1337903	99586.34	99731.26	1.01	7	-144.92
1338544	99586.74	99730.75	1.01	7	-144.01
1339185	99587	99731.55	1	7	-144.55
1339826	99587.63	99731.2	0.99	7	-143.57
1340466	99587.02	99730.79	0.99	7	-143.77
1341748	99586.12	99731.94	1	7	-145.82
1342389	99586.46	99731.8	0.99	7	-145.34
1343029	99587.41	99731.43	0.99	7	-144.02
1343670	99587.25	99731.35	1	7	-144.1
1344311	99586.67	99732.51	1	7	-145.84
1344952	99586.87	99732.07	0.99	7	-145.2
1345592	99587.03	99731.25	1	7	-144.22
1346233	99586.49	99730.14	1.01	7	-143.65
1346874	99586.77	99730.85	1.01	7	-144.08
1347514	99586.89	99730.62	0.99	7	-143.73
1348155	99586.37	99731.3	1	7	-144.93
1348796	99586.51	99731.83	0.99	7	-145.32
1349436	99586.65	99731.06	0.99	7	-144.41
1350077	99587.86	99731.66	1	7	-143.8
1350718	99586.84	99731.56	0.99	7	-144.72
1351359	99586.98	99731.75	1	7	-144.77
1352000	99587.66	99732.29	1	7	-144.63
1352640	99586.91	99731.99	1	7	-145.08
1353281	99586.59	99731.28	1.01	7	-144.69
1353922	99586.51	99731.69	0.99	7	-145.18
1354563	99586.16	99731.23	1	7	-145.07
1355203	99586.01	99730.95	0.99	7	-144.94
1355844	99586.45	99731.09	1	7	-144.64
1356485	99586.4	99731.95	0.99	7	-145.55
1357126	99586.72	99731.47	0.99	7	-144.75
1357766	99585.62	99730.67	1	7	-145.05
1358407	99585.53	99731.47	1	7	-145.94
1359048	99586.34	99731.85	0.99	7	-145.51
1359689	99586.02	99731.38	1	7	-145.36
1360329	99586.32	99731.54	1	7	-145.22
1360970	99587.27	99731	1	7	-143.73
1361611	99586.75	99730.63	1	7	-143.88
1362252	99587.43	99731.04	1	7	-143.61
1362892	99587.13	99730.7	0.99	7	-143.57
1363533	99586.59	99731.97	1	7	-145.38
1364174	99585.95	99732.12	0.99	7	-146.17
1364815	99586.84	99731.72	1	7	-144.88
1365455	99586.23	99731.27	0.98	7	-145.04
1366096	99587.21	99731.53	1	7	-144.32
1366737	99586.66	99731.66	0.99	7	-145
1367378	99587.03	99731.66	1	7	-144.63
1368018	99586.48	99730.86	1	7	-144.38
1368659	99586.17	99729.93	1	7	-143.76
1369300	99586.34	99730.68	1	7	-144.34
1369941	99586.67	99730.87	1	7	-144.2
1370581	99585.62	99731.08	1	7	-145.46
1371222	99586.41	99730.9	1	7	-144.49
1371863	99586.77	99730.98	1	7	-144.21
1372504	99587.08	99731.3	0.99	7	-144.22
1373145	99586.1	99729.75	1	7	-143.65
1373785	99587.37	99732.02	1	7	-144.65
1374426	99587.26	99732.41	1	7	-145.15
1375067	99587.15	99732.29	1.01	7	-145.14
1375708	99587.84	99731.5	0.99	7	-143.66
1376348	99587.45	99731.98	1	7	-144.53
1376989	99587.58	99732.74	1	7	-145.16
1377630	99586.91	99731.9	1	7	-144.99
1378271	99586.73	99732	0.99	7	-145.27
1378911	99587.58	99731.75	0.99	7	-144.17
1379552	99587.16	99731.42	0.99	7	-144.26
1380193	99587.12	99731.52	1	7	-144.4
1380834	99587.4	99732.23	1	7	-144.83
1381474	99586.57	99731.74	1	7	-145.17
1382115	99586.57	99731.34	1	7	-144.77
1382756	99586.57	99732	0.99	7	-145.43
1383397	99586.13	99731.3	1	7	-145.17
1384038	99587.3	99732.73	0.99	7	-145.43
1384678	99586.66	99732.58	1	7	-145.92
1385319	99586.55	99732.48	1	7	-145.93
1385960	99586.94	99731.99	1	7	-145.05
1386600	99586.52	99732.2	1	7	-145.68
1387241	99586.99	99731.71	1	7	-144.72
1387882	99587.84	99731.99	0.99	7	-144.15
1388523	99587.97	99732.44	1	7	-144.47
1389163	99586.97	99732.01	1	7	-145.04
1389804	99587.03	99732.28	1.01	7	-145.25
1390445	99587.34	99732.8	1	7	-145.46
1391085	99586.93	99733.7	1	7	-146.77
1391726	99587.58	99732.25	0.99	7	-144.67
1392367	99587.67	99731.82	1	7	-144.15
1393008	99587.19	99731.64	1	7	-144.45
1393648	99587.1	99732.7	1.01	7	-145.6
1394289	99587.11	99732.93	1	7	-145.82
1394930	99586.6	99731.63	1	7	-145.03
1395571	99586.52	99731.57	1	7	-145.05
1396211	99586.66	99731.58	1	7	-144.92
1396852	99586.95	99731.56	0.99	7	-144.61
1397493	99587.13	99731.86	0.99	7	-144.73
1398133	99586.61	99731.91	1	7	-145.3
1398774	99586.71	99731.66	1.01	7	-144.95
1399415	99587.38	99731.1	1	7	-143.72
1400055	99586.87	99732.03	0.99	7	-145.16
1400696	99587.55	99732.12	1	7	-144.57
1401337	99587.4	99731.5	1	7	-144.1
1401978	99585.82	99731.38	0.99	7	-145.56
1402618	99586.09	99731.09	1.01	7	-145
1403259	99586.18	99732.03	1	7	-145.85
1403900	99585.66	99731.41	1	7	-145.75
1404540	99586.62	99730.48	0.99	7	-143.86
1405181	99586.8	99731.48	1	7	-144.68
1405822	99586.32	99732.08	1	7	-145.76
1406463	99587.3	99732.46	1	7	-145.16
1407103	99586.17	99731.3	1	7	-145.13
1407744	99585.45	99731.6	0.99	7	-146.15
1408385	99586.28	99731.8	1.01	7	-145.52
1409026	99586.22	99732.56	0.99	7	-146.34
1409666	99586.46	99731.74	1	7	-145.28
1410307	99586.14	99732.23	0.99	7	-146.09
1410948	99586.53	99731.07	0.99	7	-144.54
1411588	99587.51	99730.91	1	7	-143.4
1412229	99586.59	99731.06	1	7	-144.47
1412870	99586.86	99731.75	1	7	-144.89
1413510	99586.84	99731.32	0.99	7	-144.48
1414151	99584.99	99732.2	1	7	-147.21
1414792	99586.16	99732.56	0.99	7	-146.4
1415433	99586.77	99731.25	1	7	-144.48
1416073	99586.31	99730.8	1	7	-144.49
1416714	99586.46	99731.48	1	7	-145.02
1417355	99585.81	99731.91	1	7	-146.1
1417995	99586.02	99732.77	1	7	-146.75
1418636	99586.03	99732.05	1	7	-146.02
1419277	99585.49	99730.64	1	7	-145.15
1419917	99586.71	99731.11	1	7	-144.4
1420558	99586.45	99731.55	1	7	-145.1
1421199	99585.95	99731.49	1	7	-145.54
1421839	99587.38	99731.52	0.99	7	-144.14
1422480	99586.58	99731.3	1	7	-144.72
1423121	99586.52	99732.2	1	7	-145.68
1423762	99586.27	99732.84	0.99	7	-146.57
1424403	99585.86	99732.94	1	7	-147.08
1425043	99585.78	99732.77	1	7	-146.99
1425684	99586.55	99732.48	1	7	-145.93
1426325	99587.11	99731.94	1	7	-144.83
1426966	99585.95	99731.3	1	7	-145.35
1427606	99586.16	99732.24	1	7	-146.08
1428247	99586.98	99732.55	1	7	-145.57
1428888	99585.98	99731.84	1	7	-145.86
1429529	99585.84	99731.31	1	7	-145.47
1430169	99585.68	99731.8	1.01	7	-146.12
1430810	99586.3	99732.23	1	7	-145.93
1431451	99587.17	99732.79	1.01	7	-145.62
1432092	99586.2	99732.59	0.99	7	-146.39
1432732	99586.53	99732.23	0.99	7	-145.7
1433373	99587.08	99732.69	1	7	-145.61
1434014	99586.35	99733.44	1	7	-147.09
1434655	99585.47	99732.44	1	7	-146.97
1435296	99586.5	99732.29	1.01	7	-145.79
1435936	99586.62	99731.92	0.99	7	-145.3
1436577	99586.65	99731.27	1	7	-144.62
1437218	99586.2	99732.14	0.99	7	-145.94
1437858	99585.5	99731.56	1	7	-146.06
1438499	99586.4	99730.73	1	7	-144.33
1439140	99586.77	99730.7	0.99	7	-143.93
1439781	99586.23	99730.32	0.99	7	-144.09
1440421	99586.56	99731.09	1	7	-144.53
1441062	99586.44	99731.48	0.99	7	-145.04
1441703	99586.34	99731.11	0.99	7	-144.77
1442343	99586.3	99731.73	0.99	7	-145.43
1442984	99586.2	99731.52	1	7	-145.32
1443625	99585.97	99732.38	1	7	-146.41
1444266	99585.36	99732.05	0.99	7	-146.69
1444906	99586.81	99730.45	1	7	-143.64
1445547	99586.93	99731.3	0.99	7	-144.37
1446188	99587.04	99731.48	1	7	-144.44
1446829	99586.67	99731.72	0.99	7	-145.05
1447469	99586.66	99731.46	1	7	-144.8
1448110	99586.21	99731.68	1	7	-145.47
1448751	99586.1	99732.51	0.99	7	-146.41
1449392	99585.72	99732.04	1	7	-146.32
1450032	99585.46	99731.67	1	7	-146.21
1450673	99585.84	99731.7	1	7	-145.86
1451314	99585.64	99732.01	1	7	-146.37
1451954	99585.8	99732.2	0.99	7	-146.4
1452595	99586.51	99732.41	0.99	7	-145.9
1453236	99585.93	99732.11	1	7	-146.18
1453877	99585.33	99731.64	1.01	7	-146.31
1454517	99585.45	99732.02	1	7	-146.57
1455158	99584.75	99731.39	1	7	-146.64
1455799	99585.09	99731.16	1	7	-146.07
1456439	99585.38	99731.3	1	7	-145.92
1457080	99585.5	99731.52	1	7	-146.02
1457721	99585.75	99730.55	0.99	7	-144.8
1458362	99586.72	99730.94	1	7	-144.22
1459002	99585.56	99730.83	1	7	-145.27
1459643	99586.13	99730.77	1	7	-144.64
1460284	99586	99731.18	1	7	-145.18
1460924	99585.8	99730.51	0.99	7	-144.71
1461565	99586.06	99730.41	1	7	-144.35
1462206	99585.83	99729.97	0.99	7	-144.14
1462847	99585.17	99730.2	0.99	7	-145.03
1463487	99584.76	99730.17	0.99	7	-145.41
1464128	99583.98	99730.92	1	7	-146.94
1464769	99585.72	99729.89	0.99	7	-144.17
1465409	99586.02	99730.34	1	7	-144.32
1466050	99586.41	99730.24	1	7	-143.83
1466691	99585.33	99730.39	0.99	7	-145.06
1467331	99585.3	99729.97	1	7	-144.67
1467972	99586.48	99731.06	1	7	-144.58
1468613	99585.2	99730.61	1	7	-145.41
1469254	99583.76	99730.34	1.01	7	-146.58
1469894	99584.64	99730.17	0.99	7	-145.53
1470535	99584.8	99730.3	1	7	-145.5
1471176	99585.77	99731.08	1.01	7	-145.31
1471816	99585.2	99731.16	1	7	-145.96
1472457	99584.64	99731.15	1	7	-146.51
1473098	99585.15	99731.79	1	7	-146.64
1473739	99585.23	99730.09	1	7	-144.86
1474379	99584.97	99730.31	0.99	7	-145.34
1475020	99585.67	99731.01	0.99	7	-145.34
1475661	99585.17	99730.3	1	7	-145.13
1476301	99584.97	99730.12	0.99	7	-145.15
1476942	99585.69	99730.61	1	7	-144.92
1477583	99585.34	99731.13	0.99	7	-145.79
1478224	99586.26	99731.61	1	7	-145.35
1478864	99585.28	99731.45	0.99	7	-146.17
1479505	99585.24	99730.94	0.99	7	-145.7
1480146	99585.57	99731.41	0.99	7	-145.84
1480787	99585.17	99731.99	1	7	-146.82
1481427	99585.59	99731.68	1	7	-146.09
1482068	99585.64	99731.41	1	7	-145.77
1482709	99585.55	99731.27	1	7	-145.72
1483350	99586.16	99731.54	1	7	-145.38
1483991	99584.86	99731.94	1	7	-147.08
1484631	99585.23	99730.97	1.01	7	-145.74
1485272	99585.8	99731.57	1	7	-145.77
1485913	99585.66	99731.05	1	7	-145.39
1486554	99584.57	99730.76	1	7	-146.19
1487194	99584.44	99730.47	1	7	-146.03
1487835	99585.34	99729.74	1	7	-144.4
1488476	99585.73	99730.03	0.99	7	-144.3
1489117	99585	99730.11	1	7	-145.11
1489757	99584.88	99729.52	1	7	-144.64
1490398	99585.14	99729.84	1	7	-144.7
1491039	99585.32	99730.67	0.99	7	-145.35
1491680	99584.76	99730.6	1.01	7	-145.84
1492320	99585.22	99730.73	0.99	7	-145.51
1492961	99584.16	99731.47	1	7	-147.31
1493602	99584.13	99731.2	0.99	7	-147.07
1494242	99585.06	99730.88	1	7	-145.82
1494883	99584.63	99731.34	1	7	-146.71
1495524	99584.81	99730.94	1	7	-146.13
1496165	99584.21	99729.84	1	7	-145.63
1496805	99585.1	99730.41	0.99	7	-145.31
1497446	99585.82	99730.91	0.99	7	-145.09
1498087	99585.34	99730.5	1	7	-145.16
1498727	99585.77	99730.24	1	7	-144.47
1499368	99585.61	99730.18	0.99	7	-144.57
1500009	99585.48	99730.01	1	7	-144.53
1500650	99586.17	99730.59	1	7	-144.42
1501290	99584.79	99730.16	1	7	-145.37
1501931	99584.22	99730.13	1	7	-145.91
1502572	99584.84	99730.47	1	7	-145.63
1503212	99584.34	99730.47	1	7	-146.13
1503853	99584.68	99730.64	1	7	-145.96
1504494	99584.64	99730.28	0.99	7	-145.64
1505135	99584.49	99731.21	0.99	7	-146.72
1505775	99585.09	99730.95	0.99	7	-145.86
1506416	99584.9	99729.8	1	7	-144.9
1507057	99585.16	99729.05	1	7	-143.89
1507697	99585.78	99729.77	1	7	-143.99
1508338	99585.26	99730.96	1.01	7	-145.7
1508979	99584.88	99731.55	1	7	-146.67
1509619	99585.48	99730.78	0.99	7	-145.3
1510260	99585.17	99730.47	0.99	7	-145.3
1510901	99585.35	99730.38	0.99	7	-145.03
1511542	99584.88	99729.69	0.99	7	-144.81
1512182	99584.56	99730.34	0.99	7	-145.78
1512823	99584.03	99730.91	1	7	-146.88
1513464	99585.33	99731.35	1	7	-146.02
1514104	99585.17	99729.9	1	7	-144.73
1514745	99585.7	99730.21	1	7	-144.51
1515386	99585.03	99730.41	1	7	-145.38
1516027	99584.8	99730.6	1	7	-145.8
1516667	99584.6	99730.6	1	7	-146
1517308	99584.2	99729.95	0.99	7	-145.75
1517949	99585.41	99729.33	0.99	7	-143.92
1518589	99585.77	99730.59	1	7	-144.82
1519230	99586.51	99729.72	1	7	-143.21
1519871	99585.63	99730.44	1	7	-144.81
1520512	99585.69	99730.94	1	7	-145.25
1521152	99585.08	99730.89	1	7	-145.81
1521793	99584.84	99730.01	1	7	-145.17
1522434	99584.63	99730.56	1	7	-145.93
1523075	99584.83	99731.26	0.99	7	-146.43
1523715	99586.82	99730.8	1	7	-143.98
1524356	99585.12	99730.89	0.99	7	-145.77
1524997	99585.51	99730.81	0.99	7	-145.3
1525637	99585.39	99730.88	1	7	-145.49
1526278	99585.28	99730.47	0.99	7	-145.19
1526919	99585.21	99730.23	1	7	-145.02
1527560	99585.57	99730.59	1	7	-145.02
1528200	99585.76	99730.31	1	7	-144.55
1528841	99585.23	99730.74	1	7	-145.51
1529482	99585.47	99731.15	1	7	-145.68
1530123	99586.39	99731.34	1	7	-144.95
1530763	99586.34	99729.96	1	7	-143.62
1531404	99586.19	99729.69	1	7	-143.5
1532045	99585.47	99729.87	1	7	-144.4
1532686	99584.9	99730.12	1	7	-145.22
1533326	99584.58	99729.73	1	7	-145.15
1533967	99584.92	99729.2	1	7	-144.28
1534608	99585.48	99729.95	1	7	-144.47
1535248	99585.66	99730.53	0.99	7	-144.87
1535889	99584.8	99729.99	1	7	-145.19
1536530	99585.8	99729.89	0.99	7	-144.09
1537171	99586.01	99730.34	1	7	-144.33
1537811	99586.41	99731.3	0.99	7	-144.89
1538452	99585.36	99730.18	1	7	-144.82
1539093	99585.98	99728.95	0.99	7	-142.97
1539734	99585.34	99729.3	1	7	-143.96
1540374	99585.51	99731.09	0.99	7	-145.58
1541015	99585.14	99731.89	1	7	-146.75
1542297	99585.48	99730.3	0.99	7	-144.82
1542938	99585.35	99729.77	1	7	-144.42
1543578	99585.38	99730.72	0.99	7	-145.34
1544219	99585.06	99729.91	1	7	-144.85
1544860	99585.35	99730.09	1	7	-144.74
1545501	99585.58	99729.95	1.01	7	-144.37
1546142	99585.34	99729.9	1	7	-144.56
1546782	99585.12	99730.15	1	7	-145.03
1547423	99585.63	99730.64	1	7	-145.01
1548064	99585.23	99729.95	1	7	-144.72
1548705	99585.38	99730.42	1	7	-145.04
1549345	99586.02	99730.66	1	7	-144.64
1549986	99585.05	99731.2	1	7	-146.15
1550627	99585.23	99730.64	1.08	7	-145.41
1551267	99585.35	99727.58	1.04	7	-142.23
1551908	99585.65	99723.54	1.04	7	-137.89
1552549	99586.23	99717.48	1.04	7	-131.25
1553190	99586.38	99707.91	1.02	7	-121.53
1553830	99586.18	99697.02	1.02	7	-110.84
1554471	99585.98	99685.37	1	7	-99.39
1555112	99585.74	99672.16	1.01	7	-86.42
1555752	99584.59	99660.01	1.01	7	-75.42
1556393	99585.38	99647.03	1	6	-61.65
1557034	99585.81	99633.76	1	6	-47.95
1557674	99585.67	99620.9	0.99	6	-35.23
1558315	99586.57	99607.69	0.98	5	-21.12
1558956	99584.77	99594.72	1.01	5	-9.95
1559596	99585.2	99581.73	1.02	5	3.47
1560237	99585.53	99568.79	0.97	4	16.74
1560878	99585.91	99553.84	0.99	4	32.07
1561518	99584.94	99541.34	1.01	4	43.6
1562159	99583.95	99528.84	0.97	3	55.11
1562800	99584.95	99517.16	0.87	3	67.79
1563440	99585.73	99508.19	0.89	3	77.54
1564081	99586.52	99502.5	0.99	3	84.02
1564722	99585.83	99497.66	1.02	2	88.17
1565362	99584.64	99495.27	0.98	2	89.37
1566003	99585.34	99494.59	0.98	2	90.75
1566644	99585.26	99493.45	1	2	91.81
1567284	99585.29	99492.87	1.01	2	92.42
1567925	99585.23	99491.97	0.98	2	93.26
1568566	99585.61	99491.39	1	2	94.22
1569206	99585.75	99493.05	1	2	92.7
1569847	99586.13	99494.08	1	2	92.05
1570488	99585.55	99493.2	0.99	2	92.35
1571128	99585.59	99492.35	0.99	2	93.24
1571769	99586.32	99493.6	1	2	92.72
1572410	99585.57	99492.96	1	2	92.61
1573050	99585.8	99492.48	1	2	93.32
1573691	99586.16	99493.41	0.99	2	92.75
1574332	99585.73	99492.57	0.99	2	93.16
1574972	99585.66	99492.65	1	2	93.01
1575613	99586.06	99493.17	0.99	2	92.89
1576254	99585.37	99491.64	1	2	93.73
1576894	99586.1	99492.72	1	2	93.38
1577535	99585.58	99492.66	1	2	92.92
1578175	99585.52	99492.81	0.99	2	92.71
1578816	99585.77	99492.8	0.99	2	92.97
1579457	99585.25	99493.43	1	2	91.82
1580097	99585.66	99492.13	1	2	93.53
1580738	99586.86	99492.42	0.99	2	94.44
1581379	99586.92	99491.54	1	2	95.38
1582020	99585.38	99491.23	0.91	2	94.15
1582660	99585.85	99491.63	0.94	2	94.22
1583301	99585.85	99494.48	0.94	2	91.37
1583942	99585.04	99500.43	0.96	3	84.61
1584582	99584.97	99506.64	1.07	3	78.33
1585223	99585.21	99513.63	1.1	3	71.58
1585864	99585.28	99517.95	0.98	3	67.33
1586505	99585.4	99521.7	0.99	3	63.7
1587145	99586.31	99523.26	1	3	63.05
1587786	99585.84	99525.36	1.01	3	60.48
1588427	99585.24	99526.87	1.02	3	58.37
1589067	99585.98	99528.74	0.97	3	57.24
1589708	99586.97	99529.88	1	3	57.09
1590349	99585.14	99530.69	1.05	3	54.45
1590990	99585.55	99530.06	0.99	3	55.49
1591630	99585.18	99531.41	0.99	3	53.77
1592271	99584.81	99531.4	1.01	3	53.41
1592912	99585.83	99531.8	0.98	3	54.03
1593552	99585.74	99530.63	1	3	55.11
1594193	99586.22	99531.43	1	3	54.79
1594834	99586.71	99531.35	1	3	55.36
1595474	99585.12	99530.95	1	3	54.17
1596115	99585.53	99531.63	1	3	53.9
1596756	99585.2	99532.3	1	3	52.9
1597396	99585.68	99531.47	1	3	54.21
1598037	99584.98	99531.25	1.02	3	53.73
1598678	99585.72	99531.43	0.99	3	54.29
1599318	99585.73	99531.88	0.99	3	53.85
1599959	99584.63	99532.3	1	3	52.33
1600600	99585.36	99532.69	1	3	52.67
1601240	99586.02	99532.46	1	3	53.56
1601881	99586.52	99531.26	1	3	55.26
1602522	99585.89	99530.54	1	3	55.35
1603162	99586.27	99530.75	1	3	55.52
1603803	99585.17	99531.38	0.91	3	53.79
1604444	99585.87	99532.17	0.96	3	53.7
1605085	99587.29	99535.84	0.96	3	51.45
1605725	99586.54	99540.94	0.97	4	45.6
1606366	99586.15	99547.77	0.97	4	38.38
1607007	99585.45	99557.18	1	4	28.27
1607647	99585.89	99568.11	0.99	4	17.78
1608288	99586.05	99578.69	1	5	7.36
1608929	99584.93	99587.97	1.23	5	-3.04
1609570	99585.7	99594.17	1.03	5	-8.47
1610210	99585.55	99598.59	0.97	5	-13.04
1610851	99584.85	99600.72	1	5	-15.87
1611492	99585.06	99603.2	0.99	5	-18.14
1612133	99585.28	99604.72	1.01	5	-19.44
1612773	99585.07	99606.36	1	5	-21.29
1613414	99585.34	99606.52	1	5	-21.18
1614055	99585.36	99608.2	0.98	5	-22.84
1614696	99585.98	99608.2	1.04	5	-22.22
1615336	99584.92	99607.63	1	5	-22.71
1615977	99585.48	99607.06	0.99	5	-21.58
1616618	99586.84	99606.95	0.99	5	-20.11
1617258	99585.17	99607.12	0.98	5	-21.95
1617899	99585.24	99606.73	0.99	5	-21.49
1618540	99586.13	99606.05	1	5	-19.92
1619180	99585.72	99606.05	1	5	-20.33
1619821	99585.86	99605.45	1	5	-19.59
1620462	99585.49	99604.94	1	5	-19.45
1621102	99586.34	99604.75	1.01	5	-18.41
1621743	99586.52	99606.25	0.99	5	-19.73
1622384	99585.87	99607.33	1	5	-21.46
1623024	99585.89	99607.45	1	5	-21.56
1623665	99585.16	99607.36	0.99	5	-22.2
1624306	99586.79	99608.22	1.01	5	-21.43
1624946	99586.15	99607.5	0.99	5	-21.35
1625587	99585.56	99607.53	0.99	5	-21.97
1626228	99586.63	99607.67	1	5	-21.04
1626868	99586.55	99608.62	1	5	-22.07
1627509	99586.77	99608.94	1	5	-22.17
1628150	99586.02	99609.27	0.99	5	-23.25
1628791	99586	99609.19	0.93	5	-23.19
1629431	99585.54	99610.2	0.89	5	-24.66
1630072	99585.25	99613.89	0.91	6	-28.64
1630713	99585.75	99619.09	0.94	6	-33.34
1631353	99586.33	99628.19	0.99	6	-41.86
1631994	99585.73	99640.19	1	6	-54.46
1632635	99585.7	99652.82	0.99	7	-67.12
1633276	99585.95	99665.63	0.98	7	-79.68
1633916	99586.86	99678.82	1	7	-91.96
1634557	99586.13	99692.2	1.07	7	-106.07
1635198	99585.5	99703.2	1.22	7	-117.7
1635838	99586.22	99711.91	0.98	7	-125.69
1636479	99586.06	99717.81	0.97	7	-131.75
1637120	99586.36	99722.09	1	7	-135.73
1637761	99586.99	99724.63	1	7	-137.64
1638401	99586.88	99725.45	1	7	-138.57
1639042	99586.21	99726.45	0.99	7	-140.24
1639683	99586.16	99727.71	0.99	7	-141.55
1640323	99585.52	99729.71	0.98	7	-144.19
1640964	99585.95	99730.94	0.98	7	-144.99
1641605	99585.95	99730.03	1.05	7	-144.08
1642245	99586.13	99728.42	0.99	7	-142.29
1642886	99585.97	99728.05	1.01	7	-142.08
1643527	99585.75	99727.64	1.01	7	-141.89
1644167	99585.93	99728.45	1	7	-142.52
1644808	99585.24	99727.94	1	7	-142.7
1645449	99586.17	99727.55	1	7	-141.38
1646090	99585.74	99727.48	0.99	7	-141.74
1646730	99585.82	99728.02	1	7	-142.2
1647371	99585.52	99727.93	1	7	-142.41
1648012	99585.56	99728.27	0.99	7	-142.71
1648652	99585.92	99728.09	1.01	7	-142.17
1649293	99586.38	99727.59	0.99	7	-141.21
1649934	99586.44	99728.3	0.99	7	-141.86
1650574	99586.85	99728.55	1	7	-141.7
1651215	99585.67	99730.07	1	7	-144.4
1651856	99586.77	99731.58	1.01	7	-144.81
1652496	99586.02	99730.75	1	7	-144.73
1653137	99585.52	99730.54	1.08	7	-145.02
1653777	99586.22	99728.19	1.06	7	-141.97
1654418	99585.96	99722.61	1.05	7	-136.65
1655059	99586	99715.34	1.04	7	-129.34
1655700	99586.65	99706.63	1.02	7	-119.98
1656340	99586.66	99696.06	1.01	7	-109.4
1656981	99586.57	99685.16	1	7	-98.59
1657622	99586.83	99672.61	0.99	7	-85.78
1658262	99586.41	99658.94	1	7	-72.53
1658903	99585.85	99646.23	0.99	6	-60.38
1659544	99586.55	99633.08	1.01	6	-46.53
1660184	99586.94	99620.38	1	6	-33.44
1660825	99586.44	99607.59	0.98	5	-21.15
1661466	99586.4	99594.5	0.98	5	-8.1
1662106	99585.55	99581.97	1.01	5	3.58
1662747	99585.16	99568.6	1.01	4	16.56
1663388	99585.3	99555.36	0.99	4	29.94
1664029	99585.05	99541.71	1	4	43.34
1664669	99584.84	99528.23	0.97	3	56.61
1665310	99585.7	99517.24	0.85	3	68.46
1665951	99585.95	99506.98	0.89	3	78.97
1666592	99586.15	99499.08	1	3	87.07
1667232	99585.66	99496.18	1.01	2	89.48
1667873	99587.63	99494.76	0.99	2	92.87
1668514	99588.78	99494.35	1	2	94.43
1669154	99589.46	99493.92	1.01	2	95.54
1669795	99588.17	99493.38	1	2	94.79
1670436	99588.81	99493.58	0.99	2	95.23
1671076	99588.93	99493.25	1	2	95.68
1671717	99588.35	99492.58	1	2	95.77
1672358	99587.91	99492.99	1.01	2	94.92
1672998	99587.79	99493.65	1	2	94.14
1673639	99586.82	99493.06	0.99	2	93.76
1674280	99587.13	99493.23	1	2	93.9
1674920	99586.72	99493.57	1	2	93.15
1675561	99586.41	99492.35	0.99	2	94.06
1676202	99586.44	99492.66	1	2	93.78
1676842	99585.8	99493.49	1	2	92.31
1677483	99586.14	99493.1	1	2	93.04
1678124	99586.73	99492.78	1	2	93.95
1678764	99586.54	99493.11	0.99	2	93.43
1679405	99586.77	99493.18	1	2	93.59
1680045	99586.67	99493	0.99	2	93.67
1680686	99587.02	99493.07	0.99	2	93.95
1681327	99586.87	99491.98	0.99	2	94.89
1681968	99586.03	99492.86	1	2	93.17
1682608	99585.92	99492.95	1	2	92.97
1683249	99586.75	99491.8	1	2	94.95
1683890	99587.01	99491.13	1	2	95.88
1684530	99586.3	99491.33	0.93	2	94.97
1685171	99585.52	99492.12	0.92	2	93.4
1685812	99585.84	99496	0.97	2	89.84
1686452	99586.64	99501.88	0.97	3	84.76
1687093	99586.21	99508.27	1.24	3	77.94
1687734	99585.11	99514.34	0.95	3	70.77
1688374	99585.72	99519.98	0.96	3	65.74
1689015	99586.59	99523.36	0.99	3	63.23
1689656	99586.58	99525.05	0.99	3	61.53
1690296	99586.38	99526.66	1.02	3	59.72
1690937	99586.52	99527.32	1.03	3	59.2
1691578	99585.59	99529.75	0.98	3	55.84
1692218	99587.03	99529.88	0.99	3	57.15
1692859	99587.15	99529.64	1.07	3	57.51
1693500	99587.42	99531.06	1	3	56.36
1694140	99587.34	99532.09	1	3	55.25
1694781	99586.41	99531.42	1	3	54.99
1695422	99587.59	99532.37	1	3	55.22
1696062	99586.55	99532.02	0.99	3	54.53
1696703	99586.2	99531.55	1	3	54.65
1697344	99586.43	99531.68	0.99	3	54.75
1697984	99585.75	99532.54	0.99	3	53.21
1698625	99586.34	99532.66	1	3	53.68
1699266	99586.39	99532.2	1	3	54.19
1699906	99586.88	99531.98	1	3	54.9
1700547	99587.05	99531.11	1	3	55.94
1701188	99586.44	99530.73	1	3	55.71
1701828	99586.81	99532.16	0.99	3	54.65
1702469	99585.8	99532.06	1	3	53.74
1703110	99585.78	99532.16	1.01	3	53.62
1703750	99586.66	99532.63	1	3	54.03
1704391	99586.52	99531.91	1	3	54.61
